alfalfa_id	clover_id	log2foldchange	alfalfa_GO	clover_GO	alfalfa_functional_prediction	clover_functional_prediction
Cluster-2.8573	Cluster-3554.43571	3.24861741026137	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0004620,GO:0004629,GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006952,GO:0007049,GO:0007275,GO:0008081,GO:0008150,GO:0009553,GO:0009555,GO:0009556,GO:0009605,GO:0009607,GO:0009617,GO:0009791,GO:0009889,GO:0009891,GO:0009893,GO:0009908,GO:0009987,GO:0010600,GO:0010601,GO:0010817,GO:0016020,GO:0016298,GO:0016787,GO:0016788,GO:0019222,GO:0019953,GO:0022402,GO:0022414,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032350,GO:0032352,GO:0032501,GO:0032502,GO:0034293,GO:0042578,GO:0042742,GO:0043207,GO:0043934,GO:0044464,GO:0044703,GO:0046885,GO:0046886,GO:0048229,GO:0048236,GO:0048367,GO:0048437,GO:0048518,GO:0048522,GO:0048608,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051321,GO:0051704,GO:0051707,GO:0061458,GO:0065007,GO:0065008,GO:0071944,GO:0090354,GO:0090355,GO:0090567,GO:0098542,GO:0099402,GO:1903046	GO:0005622, GO:0004435, GO:0004871, GO:0016042, GO:0035556	Phosphoinositide phospholipase C	Putative phosphoinositide phospholipase C
Cluster-2.24292	Cluster-3554.13547	-7.40543850067322	None	None	None	Putative F-box domain, leucine-rich repeat domain, L domain-containing protein
Cluster-2.42315	Cluster-3554.41990	3.7467607863917	GO:0046872, GO:0009878	GO:0046872, GO:0009878	Late_nodulin_protein	Putative Late nodulin
Cluster-2.62593	Cluster-3554.30879	-5.18593409991591	GO:0000322,GO:0000325,GO:0000326,GO:0003674,GO:0005215,GO:0005275,GO:0005372,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005794,GO:0005886,GO:0005887,GO:0005911,GO:0006810,GO:0006811,GO:0006812,GO:0006833,GO:0008150,GO:0008324,GO:0008519,GO:0009505,GO:0009506,GO:0009507,GO:0009526,GO:0009536,GO:0009705,GO:0009941,GO:0012505,GO:0015075,GO:0015101,GO:0015200,GO:0015250,GO:0015267,GO:0015318,GO:0015695,GO:0015696,GO:0015837,GO:0015843,GO:0016020,GO:0016021,GO:0019755,GO:0022803,GO:0022838,GO:0022857,GO:0030054,GO:0030312,GO:0031090,GO:0031224,GO:0031226,GO:0031967,GO:0031975,GO:0034220,GO:0042044,GO:0042802,GO:0042807,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044434,GO:0044435,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055044,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072488,GO:0072489,GO:0098588,GO:0098655,GO:0098805	GO:0000322,GO:0000325,GO:0000326,GO:0003674,GO:0005215,GO:0005275,GO:0005372,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005794,GO:0005886,GO:0005887,GO:0005911,GO:0006810,GO:0006811,GO:0006812,GO:0006833,GO:0008150,GO:0008324,GO:0008519,GO:0009505,GO:0009506,GO:0009507,GO:0009526,GO:0009536,GO:0009705,GO:0009941,GO:0012505,GO:0015075,GO:0015101,GO:0015200,GO:0015250,GO:0015267,GO:0015318,GO:0015695,GO:0015696,GO:0015837,GO:0015843,GO:0016020,GO:0016021,GO:0019755,GO:0022803,GO:0022838,GO:0022857,GO:0030054,GO:0030312,GO:0031090,GO:0031224,GO:0031226,GO:0031967,GO:0031975,GO:0034220,GO:0042044,GO:0042802,GO:0042807,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044434,GO:0044435,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055044,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072488,GO:0072489,GO:0098588,GO:0098655,GO:0098805	Belongs to the MIP aquaporin (TC 1.A.8) family	Belongs to the MIP aquaporin (TC 1.A.8) family
Cluster-2.43712	Cluster-3554.37072	-5.00544751235936	GO:0000349,GO:0000375,GO:0000377,GO:0000393,GO:0000398,GO:0000974,GO:0001701,GO:0001824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005684,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006351,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007275,GO:0008150,GO:0008152,GO:0008380,GO:0009058,GO:0009059,GO:0009790,GO:0009792,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016071,GO:0018130,GO:0019438,GO:0022607,GO:0022613,GO:0022618,GO:0032501,GO:0032502,GO:0032774,GO:0032991,GO:0033554,GO:0034622,GO:0034641,GO:0034645,GO:0034654,GO:0043009,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0048856,GO:0050896,GO:0051716,GO:0065003,GO:0071007,GO:0071010,GO:0071012,GO:0071013,GO:0071014,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990904	GO:0000349,GO:0000375,GO:0000377,GO:0000393,GO:0000398,GO:0000974,GO:0001701,GO:0001824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005684,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006351,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007275,GO:0008150,GO:0008152,GO:0008380,GO:0009058,GO:0009059,GO:0009790,GO:0009792,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016071,GO:0018130,GO:0019438,GO:0022607,GO:0022613,GO:0022618,GO:0032501,GO:0032502,GO:0032774,GO:0032991,GO:0033554,GO:0034622,GO:0034641,GO:0034645,GO:0034654,GO:0043009,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0048856,GO:0050896,GO:0051716,GO:0065003,GO:0071007,GO:0071010,GO:0071012,GO:0071013,GO:0071014,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990904	Pre-mRNA-splicing factor	Pre-mRNA-splicing factor
Cluster-2.56802	Cluster-3554.41263	-11.590680397618	None	GO:0003824	L-cysteine	Putative isopenicillin-N epimerase
Cluster-2.54517	Cluster-3554.34815	-6.0337844498546	None	None	None	Zinc finger BED domain-containing protein RICESLEEPER
Cluster-2.45176	Cluster-3554.35308	-4.8525316564391	None	None	None	WAT1-related protein
Cluster-2.5880	Cluster-11209.0	-8.36636975478659	GO:0003677	GO:0003677	Putative transcription factor MYB-HB-like family	Putative transcription factor MYB-HB-like family
Cluster-2.52679	Cluster-7670.0	-3.74370960569006	None	None	Plant family of unknown function (DUF810)	Plant family of unknown function (DUF810)
Cluster-1677.0	Cluster-3554.24059	-2.78928588861273	GO:0016491, GO:0055114	GO:0016491, GO:0055114	Putative eugenol synthase	Putative eugenol synthase
Cluster-2.36762	Cluster-3554.7810	3.40002831100512	None	None	None	None
Cluster-2.47649	Cluster-3554.37326	2.54187965003315	GO:0016021	GO:0016021	Putative calponin domain-containing protein	Putative calponin domain-containing protein
Cluster-2.34625	Cluster-3554.35157	-4.95260904045937	None	None	Elongation factor	Elongation factor
Cluster-2.30081	Cluster-3554.43977	10.9997306537673	None	None	Late_nodulin_protein	None
Cluster-2.63198	Cluster-3554.26591	-3.15376781136332	None	GO:0016021, GO:0004222, GO:0046872, GO:0006508, GO:0006518	None	Putative thimet oligopeptidase
Cluster-6937.0	Cluster-12390.1	-4.18264023447307	None	None	hypothetical protein	hypothetical protein
Cluster-2.17882	Cluster-3554.42814	-6.0727781175346	GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005730,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009987,GO:0010501,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0031974,GO:0031981,GO:0032991,GO:0034641,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0070013,GO:0070035,GO:0071013,GO:0071704,GO:0090304,GO:0140098,GO:1901360,GO:1902494,GO:1990904	GO:0071013, GO:0003676, GO:0004004, GO:0005524, GO:0008270, GO:0010501	DEAD-box ATP-dependent RNA helicase	Putative RNA helicase transcription factor interactor and regulator CCHC(Zn) family
Cluster-11001.8	Cluster-3554.6630	-5.2906187345322	None	GO:0008146, GO:0016787	Belongs to the sulfotransferase 1 family	Putative P-loop containing nucleoside triphosphate hydrolase
Cluster-2.42187	Cluster-3554.43706	2.88715900946911	None	None	LRR-repeat protein	LRR-repeat protein
Cluster-3861.1	Cluster-3554.41876	-3.5276003951126	GO:0000325,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005794,GO:0006810,GO:0006857,GO:0008150,GO:0009705,GO:0012505,GO:0015334,GO:0015833,GO:0016020,GO:0022857,GO:0031090,GO:0035672,GO:0035673,GO:0042886,GO:0042887,GO:0042937,GO:0042938,GO:0042939,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0098588,GO:0098805,GO:1904680	GO:0016021, GO:0005215, GO:0006857	Protein NRT1 PTR FAMILY	Putative proton-dependent oligopeptide transporter family, major facilitator superfamily
Cluster-2.33684	Cluster-3554.444	-4.68944392936375	None	GO:0003674,GO:0003824,GO:0004351,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0010035,GO:0010038,GO:0016829,GO:0016830,GO:0016831,GO:0042221,GO:0044424,GO:0044444,GO:0044464,GO:0046686,GO:0050896	None	Belongs to the group II decarboxylase family
Cluster-2.28190	Cluster-3554.15216	2.64889315164061	GO:0016021, GO:0031966	GO:0008270	Putative cytochrome c oxidase assembly protein COX16	Putative chromatin regulator PHD family
Cluster-2.61379	Cluster-3554.42420	-3.65414348670434	GO:0003674,GO:0005215	GO:0005524, GO:0016887	ABC transporter F family member	Putative adenosinetriphosphatase
Cluster-2.18478	Cluster-3554.35730	-3.65619435988534	GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0004869,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009892,GO:0009987,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0033554,GO:0034641,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0045861,GO:0046483,GO:0048046,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0051716,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0071704,GO:0080090,GO:0090304,GO:0098772,GO:1901360	GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0004869,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009892,GO:0009987,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0033554,GO:0034641,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0045861,GO:0046483,GO:0048046,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0051716,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0071704,GO:0080090,GO:0090304,GO:0098772,GO:1901360	Belongs to the serpin family	Belongs to the serpin family
Cluster-3020.0	Cluster-7762.0	5.09211082973726	GO:0009535, GO:0009941	GO:0009535, GO:0009941	Putative thylakoid soluble phosphoprotein TSP9	Putative thylakoid soluble phosphoprotein TSP9
Cluster-2.3217	Cluster-3554.37507	-2.69605423801437	GO:0010301, GO:0047044, GO:0055114	GO:0010301, GO:0047044, GO:0055114	Putative xanthoxin dehydrogenase	Putative xanthoxin dehydrogenase
Cluster-6570.0	Cluster-3554.11632	-2.88311519068295	GO:0016874	GO:0016874	hypothetical protein	hypothetical protein
Cluster-7276.1	Cluster-5347.1	-2.83367660759003	None	None	hypothetical protein	hypothetical protein
Cluster-2.30535	Cluster-3554.13077	5.40047518243328	GO:0016614, GO:0050660, GO:0055114	GO:0016614, GO:0050660, GO:0055114	Putative tetrahydroberberine oxidase	Putative tetrahydroberberine oxidase
Cluster-6572.1	Cluster-3554.42619	-5.42356073289731	GO:0002082,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006140,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009892,GO:0009987,GO:0009991,GO:0010563,GO:0016020,GO:0019216,GO:0019219,GO:0019220,GO:0019222,GO:0019866,GO:0031090,GO:0031323,GO:0031324,GO:0031333,GO:0031667,GO:0031668,GO:0031669,GO:0031966,GO:0031967,GO:0031975,GO:0033554,GO:0042325,GO:0042326,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043254,GO:0043457,GO:0043467,GO:0044087,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045934,GO:0045936,GO:0045980,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051174,GO:0051716,GO:0062012,GO:0062014,GO:0065007,GO:0071496,GO:0080090,GO:0090324,GO:1900542,GO:1900543,GO:1901856,GO:1902956,GO:1902957,GO:1903578,GO:1903579,GO:1905446,GO:1905447	None	Mitochondrial import inner membrane translocase subunit	Putative DnaJ domain-containing protein
Cluster-2.53634	Cluster-7201.1	2.58704212231874	GO:0004439, GO:0046856	GO:0004439, GO:0046856	Putative phosphoinositide 5-phosphatase transcription factor WD40-like family	Putative phosphoinositide 5-phosphatase transcription factor WD40-like family
Cluster-11807.0	Cluster-3554.1459	-4.03164470999529	GO:0005576, GO:0009505, GO:0016021, GO:0004601, GO:0020037, GO:0046872, GO:0006979, GO:0009664, GO:0042744, GO:0055114, GO:0098869	GO:0005576, GO:0009505, GO:0016021, GO:0004601, GO:0020037, GO:0046872, GO:0006979, GO:0009664, GO:0042744, GO:0055114, GO:0098869	Putative peroxidase	Putative peroxidase
Cluster-2.6206	Cluster-2032.0	6.1106233776884	None	GO:0000049,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004812,GO:0004813,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006082,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006412,GO:0006418,GO:0006419,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009507,GO:0009536,GO:0009987,GO:0010035,GO:0010038,GO:0010467,GO:0016070,GO:0016597,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0031406,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0036094,GO:0042221,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046686,GO:0050896,GO:0071704,GO:0090304,GO:0097159,GO:0140098,GO:0140101,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	zinc-binding in reverse transcriptase	zinc-binding_in_reverse_transcriptase
Cluster-2.58153	Cluster-3554.37185	-2.54239768296945	GO:0001101,GO:0002376,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009617,GO:0009719,GO:0009725,GO:0009751,GO:0009814,GO:0009816,GO:0009987,GO:0010033,GO:0014070,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0019899,GO:0031625,GO:0032870,GO:0035690,GO:0036211,GO:0042221,GO:0042493,GO:0042742,GO:0043170,GO:0043207,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044389,GO:0044464,GO:0045087,GO:0046677,GO:0046777,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0070887,GO:0071229,GO:0071236,GO:0071310,GO:0071407,GO:0071446,GO:0071495,GO:0071704,GO:0071944,GO:0098542,GO:0140096,GO:1901564,GO:1901700,GO:1901701	GO:0001101,GO:0002376,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009617,GO:0009719,GO:0009725,GO:0009751,GO:0009814,GO:0009816,GO:0009987,GO:0010033,GO:0014070,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0019899,GO:0031625,GO:0032870,GO:0035690,GO:0036211,GO:0042221,GO:0042493,GO:0042742,GO:0043170,GO:0043207,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044389,GO:0044464,GO:0045087,GO:0046677,GO:0046777,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0070887,GO:0071229,GO:0071236,GO:0071310,GO:0071407,GO:0071446,GO:0071495,GO:0071704,GO:0071944,GO:0098542,GO:0140096,GO:1901564,GO:1901700,GO:1901701	G-type lectin S-receptor-like serine threonine-protein kinase	G-type lectin S-receptor-like serine threonine-protein kinase
Cluster-2367.0	Cluster-3554.34654	-4.92654657929938	None	GO:0005576, GO:0004601, GO:0020037, GO:0046872, GO:0006979, GO:0042744, GO:0055114, GO:0098869	Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily	Putative peroxidase
Cluster-2.9633	Cluster-3554.27032	-5.70246335542729	None	GO:0005774, GO:0005794, GO:0005886, GO:0016021, GO:0004888, GO:0000278, GO:0006571, GO:0007166, GO:0007202, GO:0009094, GO:0009735, GO:0009738, GO:0009742, GO:0009785, GO:0009788, GO:0009908, GO:0009939, GO:0010231, GO:0010244, GO:0032960	None	Putative GCR1-cAMP receptor
Cluster-2.41832	Cluster-3554.20895	-2.62641809550298	GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0031146,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0051603,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0031146,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0051603,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	F-box Kelch-repeat protein	F-box Kelch-repeat protein
Cluster-2.12269	Cluster-3554.32460	-5.69599145633674	None	None	Glycosyl transferase family 21	Glycosyl transferase family 21
Cluster-2.41756	Cluster-3554.45976	2.70251993079416	None	None	hypothetical protein	None
Cluster-3794.0	Cluster-8322.0	-2.57637463507066	GO:0008233, GO:0006508	GO:0008233, GO:0006508	Putative Caspase-like domain-containing protein	Putative Caspase-like domain-containing protein
Cluster-2.39283	Cluster-3554.40309	-3.08207361756818	GO:0000003,GO:0001101,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0007165,GO:0007166,GO:0007275,GO:0008150,GO:0008152,GO:0009314,GO:0009414,GO:0009415,GO:0009416,GO:0009605,GO:0009628,GO:0009648,GO:0009719,GO:0009725,GO:0009737,GO:0009791,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010228,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0022414,GO:0023052,GO:0031668,GO:0032501,GO:0032502,GO:0032870,GO:0033554,GO:0033993,GO:0036211,GO:0042221,GO:0042631,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0048573,GO:0048608,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0061458,GO:0065007,GO:0070887,GO:0071214,GO:0071215,GO:0071229,GO:0071310,GO:0071396,GO:0071462,GO:0071495,GO:0071496,GO:0071704,GO:0071944,GO:0097305,GO:0097306,GO:0104004,GO:0140096,GO:1901564,GO:1901700,GO:1901701	GO:0000003,GO:0001101,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0007165,GO:0007166,GO:0007275,GO:0008150,GO:0008152,GO:0009314,GO:0009414,GO:0009415,GO:0009416,GO:0009605,GO:0009628,GO:0009648,GO:0009719,GO:0009725,GO:0009737,GO:0009791,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010228,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0022414,GO:0023052,GO:0031668,GO:0032501,GO:0032502,GO:0032870,GO:0033554,GO:0033993,GO:0036211,GO:0042221,GO:0042631,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0048573,GO:0048608,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0061458,GO:0065007,GO:0070887,GO:0071214,GO:0071215,GO:0071229,GO:0071310,GO:0071396,GO:0071462,GO:0071495,GO:0071496,GO:0071704,GO:0071944,GO:0097305,GO:0097306,GO:0104004,GO:0140096,GO:1901564,GO:1901700,GO:1901701	serine threonine-protein kinase	serine threonine-protein kinase
Cluster-2.10765	Cluster-3554.35809	-3.9913500761079	None	None	hypothetical protein	hypothetical protein
Cluster-2.7468	Cluster-3554.7500	-5.631687919871	GO:0000003,GO:0000228,GO:0000280,GO:0000785,GO:0000790,GO:0002252,GO:0002376,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005730,GO:0005731,GO:0005737,GO:0005829,GO:0006325,GO:0006464,GO:0006482,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0006996,GO:0007049,GO:0007140,GO:0007143,GO:0007275,GO:0007276,GO:0007292,GO:0008150,GO:0008152,GO:0008214,GO:0009553,GO:0009555,GO:0009561,GO:0009605,GO:0009607,GO:0009615,GO:0009616,GO:0009814,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010608,GO:0010629,GO:0016043,GO:0016441,GO:0016458,GO:0016569,GO:0016570,GO:0016577,GO:0019222,GO:0019538,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0030874,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033169,GO:0035197,GO:0035821,GO:0036211,GO:0040029,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044003,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044452,GO:0044454,GO:0044464,GO:0044703,GO:0045087,GO:0048229,GO:0048232,GO:0048285,GO:0048519,GO:0048609,GO:0048856,GO:0050789,GO:0050896,GO:0051276,GO:0051321,GO:0051607,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052018,GO:0052249,GO:0055046,GO:0060145,GO:0060255,GO:0061980,GO:0065007,GO:0070013,GO:0070076,GO:0070988,GO:0071704,GO:0071840,GO:0097159,GO:0098542,GO:0098586,GO:0140013,GO:1901363,GO:1901564,GO:1903046	GO:0003743, GO:0006413	Belongs to the argonaute family	Putative post-transcriptional gene silencing PAZ-Argonaute family
